0.00026737	0.00088471	0.0011932	0.0013858	0.0010275	0.00056483	0.00056483	2.8358e-05	0.00088471	0.00023022	1	0.00019824	0.0007618	0.00023022	0.0007618	0.0011932	0.00065596	0.00088471	0.0016093	5.4715e-06	0.0003606	0.0013858	0.0010275	0.0016093	0.0007618	0.0013858	0.0016093	0.0003606	0.0013858	0.00014698	0.0013858	0.0010275	0.00088471	0.0013858	0.0007618	0.00019824	0.0016093	0.0007618	0.0010275	0.0011932	0.0016093	0.0016093	0.0013858	1.1559e-05	0.00088471	0.0007618	0.0010275	0.0011932	0.0013858	0.0016093	0.00088471	0.00088471	0.0016093	0.00088471	0.0007618	0.00041879	0.0011932	0.0016093	0.00056483	0.0007618	0.00056483	0.00056483	0.001869	0.00041879	0.00056483	0.00023022	0.0016093	0.0016093	0.0016093	0.0016093	0.0011932	0.00088471	0.00088471	0.0016093	0.0007618	0.0011932	0.0016093	0.00088471	0.00048636	0.0003105	0.0011932	0.0021706	0.0021706	0.0021706	0.0016093	0.0013858	0.0016093	0.0016093	0.0013858
0.0083411	0.020464	0.027601	0.032054	0.017621	0.013065	0.013065	0.00088471	0.020464	0.0071823	0.00019824	1	0.017621	0.013065	0.017621	0.027601	0.015173	0.020464	0.037226	0.00023022	0.0083411	0.032054	0.023766	0.037226	0.013065	0.032054	0.050207	0.0083411	0.032054	0.0033998	0.032054	0.023766	0.015173	0.032054	0.017621	0.0045854	0.037226	0.017621	0.023766	0.027601	0.037226	0.037226	0.032054	0.0003606	0.020464	0.017621	0.023766	0.027601	0.032054	0.037226	0.020464	0.020464	0.037226	0.020464	0.017621	0.009687	0.027601	0.037226	0.013065	0.017621	0.013065	0.013065	0.032054	0.013065	0.013065	0.0039484	0.037226	0.037226	0.037226	0.050207	0.027601	0.020464	0.020464	0.037226	0.017621	0.027601	0.037226	0.020464	0.01125	0.0071823	0.027601	0.050207	0.050207	0.050207	0.037226	0.032054	0.037226	0.037226	0.032054
0.058308	0.19294	0.19294	0.30221	0.12318	0.12318	0.09133	0.0045854	0.19294	0.037226	0.0007618	0.017621	1	0.037226	0.16613	0.26022	0.14305	0.19294	0.35097	0.00065596	0.078641	0.30221	0.22407	0.35097	0.12318	0.30221	0.35097	0.10607	0.30221	0.032054	0.30221	0.22407	0.14305	0.30221	0.16613	0.043232	0.35097	0.16613	0.22407	0.26022	0.35097	0.35097	0.30221	0.0025208	0.19294	0.16613	0.22407	0.26022	0.30221	0.26022	0.19294	0.19294	0.35097	0.14305	0.16613	0.09133	0.26022	0.35097	0.12318	0.16613	0.12318	0.12318	0.30221	0.09133	0.12318	0.037226	0.35097	0.35097	0.35097	0.35097	0.19294	0.19294	0.19294	0.35097	0.16613	0.26022	0.35097	0.19294	0.10607	0.067716	0.26022	0.35097	0.35097	0.35097	0.35097	0.30221	0.35097	0.35097	0.30221
0.017621	0.043232	0.058308	0.067716	0.037226	0.027601	0.020464	0.0013858	0.043232	0.015173	0.00023022	0.013065	0.037226	1	0.037226	0.078641	0.032054	0.043232	0.078641	0.0003606	0.017621	0.067716	0.050207	0.10607	0.027601	0.067716	0.10607	0.017621	0.067716	0.0071823	0.067716	0.050207	0.032054	0.067716	0.037226	0.009687	0.078641	0.037226	0.050207	0.058308	0.10607	0.078641	0.067716	0.0010275	0.043232	0.050207	0.050207	0.058308	0.067716	0.078641	0.043232	0.043232	0.078641	0.032054	0.037226	0.020464	0.058308	0.078641	0.027601	0.037226	0.027601	0.027601	0.067716	0.027601	0.027601	0.0083411	0.078641	0.078641	0.078641	0.10607	0.058308	0.043232	0.043232	0.078641	0.037226	0.058308	0.078641	0.043232	0.023766	0.015173	0.058308	0.10607	0.10607	0.10607	0.078641	0.067716	0.078641	0.078641	0.067716
0.058308	0.19294	0.19294	0.30221	0.12318	0.12318	0.09133	0.0045854	0.19294	0.037226	0.0007618	0.017621	0.16613	0.037226	1	0.26022	0.14305	0.19294	0.35097	0.00065596	0.078641	0.30221	0.22407	0.35097	0.12318	0.30221	0.35097	0.078641	0.30221	0.032054	0.30221	0.22407	0.14305	0.30221	0.16613	0.058308	0.35097	0.22407	0.22407	0.26022	0.35097	0.35097	0.30221	0.0025208	0.19294	0.16613	0.22407	0.26022	0.4076	0.26022	0.19294	0.19294	0.35097	0.14305	0.16613	0.09133	0.35097	0.35097	0.16613	0.16613	0.12318	0.12318	0.30221	0.09133	0.12318	0.037226	0.35097	0.35097	0.47336	0.35097	0.19294	0.19294	0.19294	0.35097	0.16613	0.26022	0.35097	0.19294	0.10607	0.067716	0.26022	0.35097	0.35097	0.35097	0.35097	0.30221	0.35097	0.35097	0.30221
0.09133	0.30221	0.30221	0.47336	0.19294	0.19294	0.14305	0.0071823	0.30221	0.058308	0.0011932	0.027601	0.26022	0.078641	0.26022	1	0.22407	0.30221	0.54973	0.0010275	0.12318	0.47336	0.35097	0.54973	0.19294	0.47336	0.54973	0.12318	0.47336	0.050207	0.47336	0.35097	0.22407	0.47336	0.26022	0.067716	0.54973	0.26022	0.35097	0.4076	0.54973	0.54973	0.47336	0.0053253	0.30221	0.26022	0.35097	0.4076	0.47336	0.4076	0.30221	0.30221	0.54973	0.22407	0.26022	0.14305	0.4076	0.54973	0.19294	0.26022	0.19294	0.19294	0.47336	0.14305	0.19294	0.058308	0.54973	0.54973	0.54973	0.54973	0.30221	0.30221	0.30221	0.54973	0.26022	0.4076	0.54973	0.30221	0.16613	0.10607	0.4076	0.54973	0.54973	0.54973	0.54973	0.47336	0.54973	0.54973	0.47336
0.050207	0.16613	0.16613	0.26022	0.10607	0.10607	0.078641	0.0039484	0.16613	0.032054	0.00065596	0.015173	0.14305	0.032054	0.14305	0.22407	1	0.16613	0.30221	0.00056483	0.067716	0.26022	0.19294	0.30221	0.10607	0.26022	0.30221	0.067716	0.26022	0.027601	0.26022	0.19294	0.12318	0.26022	0.14305	0.037226	0.30221	0.14305	0.19294	0.22407	0.30221	0.30221	0.26022	0.0021706	0.16613	0.14305	0.19294	0.22407	0.26022	0.22407	0.16613	0.16613	0.30221	0.12318	0.14305	0.078641	0.22407	0.30221	0.10607	0.14305	0.10607	0.10607	0.26022	0.078641	0.10607	0.032054	0.30221	0.30221	0.30221	0.30221	0.16613	0.16613	0.16613	0.30221	0.14305	0.22407	0.30221	0.16613	0.09133	0.058308	0.22407	0.30221	0.30221	0.30221	0.30221	0.26022	0.30221	0.30221	0.26022
0.067716	0.22407	0.22407	0.35097	0.19294	0.14305	0.10607	0.0053253	0.22407	0.043232	0.00088471	0.020464	0.19294	0.043232	0.19294	0.30221	0.16613	1	0.4076	0.0007618	0.09133	0.35097	0.26022	0.4076	0.14305	0.35097	0.4076	0.09133	0.35097	0.037226	0.35097	0.26022	0.16613	0.35097	0.19294	0.050207	0.4076	0.19294	0.26022	0.30221	0.4076	0.4076	0.35097	0.0029275	0.22407	0.19294	0.26022	0.30221	0.35097	0.30221	0.22407	0.22407	0.4076	0.16613	0.19294	0.10607	0.30221	0.4076	0.14305	0.19294	0.14305	0.14305	0.35097	0.10607	0.14305	0.043232	0.4076	0.4076	0.4076	0.4076	0.22407	0.22407	0.22407	0.4076	0.19294	0.30221	0.4076	0.22407	0.12318	0.078641	0.30221	0.4076	0.4076	0.4076	0.4076	0.35097	0.4076	0.4076	0.35097
0.12318	0.4076	0.4076	0.63843	0.26022	0.26022	0.19294	0.009687	0.4076	0.078641	0.0016093	0.037226	0.35097	0.078641	0.35097	0.54973	0.30221	0.4076	1	0.0013858	0.16613	0.63843	0.47336	0.74144	0.26022	0.63843	0.74144	0.16613	0.63843	0.067716	0.63843	0.47336	0.30221	0.63843	0.35097	0.09133	0.74144	0.35097	0.47336	0.54973	0.74144	0.74144	0.63843	0.0053253	0.4076	0.35097	0.47336	0.54973	0.63843	0.54973	0.4076	0.4076	0.74144	0.30221	0.35097	0.19294	0.54973	0.74144	0.26022	0.35097	0.26022	0.26022	0.63843	0.19294	0.26022	0.078641	0.74144	0.74144	0.74144	0.74144	0.4076	0.4076	0.4076	0.74144	0.35097	0.54973	0.74144	0.4076	0.22407	0.14305	0.54973	0.74144	0.74144	0.74144	0.74144	0.63843	0.74144	0.74144	0.63843
0.0003105	0.0007618	0.0010275	0.0011932	0.00065596	0.00048636	0.0003606	2.4419e-05	0.0007618	0.00019824	5.4715e-06	0.00023022	0.00065596	0.0003606	0.00065596	0.0010275	0.00056483	0.0007618	0.0013858	1	0.0003105	0.0016093	0.00088471	0.0013858	0.00065596	0.0011932	0.001869	0.0003105	0.0011932	0.00012656	0.0011932	0.00088471	0.00056483	0.0011932	0.00065596	0.0001707	0.0013858	0.00065596	0.00088471	0.0010275	0.0013858	0.0013858	0.0011932	9.9529e-06	0.0007618	0.00065596	0.00088471	0.0010275	0.0011932	0.0013858	0.0007618	0.0007618	0.0013858	0.00056483	0.00065596	0.00048636	0.0010275	0.0013858	0.00048636	0.00065596	0.00048636	0.00048636	0.0011932	0.00048636	0.00048636	0.00014698	0.0013858	0.0013858	0.0013858	0.001869	0.0010275	0.0007618	0.0007618	0.0013858	0.00065596	0.0010275	0.0013858	0.0007618	0.00041879	0.00026737	0.0010275	0.001869	0.001869	0.001869	0.0013858	0.0011932	0.0013858	0.0013858	0.0011932
0.027601	0.09133	0.09133	0.14305	0.058308	0.058308	0.043232	0.0021706	0.09133	0.017621	0.0003606	0.0083411	0.078641	0.017621	0.078641	0.12318	0.067716	0.09133	0.16613	0.0003105	1	0.14305	0.10607	0.16613	0.058308	0.14305	0.16613	0.037226	0.14305	0.015173	0.14305	0.10607	0.067716	0.14305	0.078641	0.020464	0.16613	0.078641	0.10607	0.12318	0.16613	0.16613	0.14305	0.0011932	0.09133	0.078641	0.10607	0.12318	0.14305	0.12318	0.09133	0.09133	0.16613	0.067716	0.078641	0.043232	0.12318	0.16613	0.058308	0.078641	0.058308	0.058308	0.14305	0.043232	0.058308	0.017621	0.16613	0.16613	0.16613	0.16613	0.09133	0.09133	0.09133	0.16613	0.078641	0.12318	0.16613	0.09133	0.050207	0.032054	0.12318	0.16613	0.16613	0.16613	0.16613	0.14305	0.16613	0.16613	0.14305
0.10607	0.35097	0.35097	0.54973	0.22407	0.22407	0.16613	0.0083411	0.35097	0.067716	0.0013858	0.032054	0.30221	0.067716	0.30221	0.47336	0.26022	0.35097	0.63843	0.0016093	0.14305	1	0.4076	0.63843	0.22407	0.54973	0.63843	0.14305	0.54973	0.058308	0.54973	0.4076	0.26022	0.54973	0.30221	0.078641	0.63843	0.30221	0.4076	0.47336	0.63843	0.63843	0.54973	0.0045854	0.35097	0.30221	0.4076	0.47336	0.54973	0.47336	0.35097	0.35097	0.63843	0.26022	0.30221	0.16613	0.47336	0.63843	0.22407	0.30221	0.22407	0.22407	0.54973	0.16613	0.22407	0.067716	0.63843	0.63843	0.63843	0.63843	0.35097	0.35097	0.35097	0.63843	0.30221	0.47336	0.63843	0.35097	0.19294	0.12318	0.47336	0.63843	0.63843	0.63843	0.63843	0.54973	0.63843	0.63843	0.54973
0.078641	0.26022	0.26022	0.4076	0.16613	0.16613	0.12318	0.0061845	0.26022	0.050207	0.0010275	0.023766	0.22407	0.050207	0.22407	0.35097	0.19294	0.26022	0.47336	0.00088471	0.10607	0.4076	1	0.47336	0.16613	0.4076	0.47336	0.10607	0.4076	0.043232	0.4076	0.30221	0.19294	0.4076	0.22407	0.058308	0.47336	0.22407	0.30221	0.35097	0.47336	0.47336	0.4076	0.0033998	0.26022	0.22407	0.30221	0.35097	0.4076	0.35097	0.26022	0.26022	0.47336	0.19294	0.22407	0.12318	0.35097	0.47336	0.16613	0.22407	0.16613	0.16613	0.4076	0.12318	0.16613	0.050207	0.47336	0.47336	0.47336	0.47336	0.26022	0.26022	0.26022	0.47336	0.22407	0.35097	0.47336	0.26022	0.14305	0.09133	0.35097	0.47336	0.47336	0.47336	0.47336	0.4076	0.47336	0.47336	0.4076
0.12318	0.4076	0.4076	0.63843	0.26022	0.26022	0.19294	0.009687	0.4076	0.078641	0.0016093	0.037226	0.35097	0.10607	0.35097	0.54973	0.30221	0.4076	0.74144	0.0013858	0.16613	0.63843	0.47336	1	0.26022	0.63843	0.74144	0.16613	0.63843	0.067716	0.63843	0.47336	0.30221	0.63843	0.35097	0.09133	0.74144	0.35097	0.47336	0.54973	1	0.74144	0.63843	0.0053253	0.4076	0.35097	0.47336	0.54973	0.63843	0.54973	0.4076	0.4076	0.74144	0.30221	0.35097	0.19294	0.54973	0.74144	0.26022	0.35097	0.26022	0.26022	0.63843	0.19294	0.26022	0.078641	0.74144	0.74144	0.74144	0.74144	0.4076	0.4076	0.4076	0.74144	0.35097	0.54973	0.74144	0.4076	0.22407	0.14305	0.54973	0.74144	0.74144	0.74144	0.74144	0.63843	0.74144	0.74144	0.63843
0.043232	0.14305	0.26022	0.22407	0.09133	0.09133	0.09133	0.0033998	0.14305	0.027601	0.0007618	0.013065	0.12318	0.027601	0.12318	0.19294	0.10607	0.14305	0.26022	0.00065596	0.058308	0.22407	0.16613	0.26022	1	0.22407	0.26022	0.058308	0.22407	0.023766	0.22407	0.16613	0.10607	0.22407	0.12318	0.032054	0.26022	0.12318	0.16613	0.19294	0.26022	0.26022	0.22407	0.001869	0.14305	0.12318	0.16613	0.19294	0.22407	0.19294	0.14305	0.14305	0.26022	0.10607	0.12318	0.067716	0.19294	0.26022	0.09133	0.12318	0.09133	0.09133	0.22407	0.067716	0.09133	0.027601	0.26022	0.26022	0.26022	0.26022	0.14305	0.14305	0.14305	0.26022	0.12318	0.19294	0.26022	0.14305	0.078641	0.050207	0.19294	0.26022	0.26022	0.26022	0.26022	0.22407	0.26022	0.26022	0.22407
0.10607	0.35097	0.35097	0.54973	0.22407	0.22407	0.16613	0.0083411	0.35097	0.067716	0.0013858	0.032054	0.30221	0.067716	0.30221	0.47336	0.26022	0.35097	0.63843	0.0011932	0.14305	0.54973	0.4076	0.63843	0.22407	1	0.63843	0.14305	0.54973	0.058308	0.54973	0.4076	0.26022	0.54973	0.30221	0.078641	0.63843	0.30221	0.4076	0.47336	0.63843	0.63843	0.54973	0.0045854	0.35097	0.30221	0.4076	0.47336	0.54973	0.47336	0.35097	0.35097	0.63843	0.26022	0.30221	0.16613	0.47336	0.63843	0.22407	0.30221	0.22407	0.22407	0.54973	0.16613	0.22407	0.067716	0.63843	0.63843	0.63843	0.63843	0.35097	0.35097	0.35097	0.63843	0.30221	0.47336	0.63843	0.35097	0.19294	0.12318	0.47336	0.63843	0.63843	0.63843	0.63843	0.54973	0.63843	0.63843	0.54973
0.12318	0.4076	0.4076	0.63843	0.26022	0.26022	0.19294	0.013065	0.4076	0.078641	0.0016093	0.050207	0.35097	0.10607	0.35097	0.54973	0.30221	0.4076	0.74144	0.001869	0.16613	0.63843	0.47336	0.74144	0.26022	0.63843	1	0.16613	0.63843	0.067716	0.63843	0.47336	0.30221	0.63843	0.35097	0.09133	0.74144	0.35097	0.47336	0.54973	0.74144	0.74144	0.63843	0.0053253	0.4076	0.35097	0.47336	0.54973	0.63843	0.54973	0.4076	0.4076	0.74144	0.30221	0.35097	0.19294	0.54973	0.74144	0.26022	0.35097	0.26022	0.26022	0.63843	0.19294	0.26022	0.078641	0.74144	0.74144	0.74144	0.74144	0.4076	0.4076	0.4076	0.74144	0.35097	0.54973	0.74144	0.4076	0.22407	0.14305	0.54973	0.74144	0.74144	0.74144	0.74144	0.63843	0.74144	0.74144	0.63843
0.027601	0.09133	0.09133	0.14305	0.058308	0.058308	0.043232	0.0021706	0.09133	0.017621	0.0003606	0.0083411	0.10607	0.017621	0.078641	0.12318	0.067716	0.09133	0.16613	0.0003105	0.037226	0.14305	0.10607	0.16613	0.058308	0.14305	0.16613	1	0.14305	0.015173	0.14305	0.10607	0.067716	0.14305	0.078641	0.020464	0.16613	0.078641	0.10607	0.12318	0.16613	0.16613	0.14305	0.0011932	0.09133	0.078641	0.10607	0.12318	0.14305	0.12318	0.09133	0.09133	0.16613	0.067716	0.078641	0.043232	0.12318	0.16613	0.058308	0.078641	0.058308	0.058308	0.14305	0.043232	0.058308	0.017621	0.16613	0.16613	0.16613	0.16613	0.09133	0.09133	0.09133	0.16613	0.078641	0.12318	0.16613	0.09133	0.050207	0.032054	0.12318	0.16613	0.16613	0.16613	0.16613	0.14305	0.16613	0.16613	0.14305
0.10607	0.35097	0.35097	0.54973	0.22407	0.22407	0.16613	0.0083411	0.35097	0.067716	0.0013858	0.032054	0.30221	0.067716	0.30221	0.47336	0.26022	0.35097	0.63843	0.0011932	0.14305	0.54973	0.4076	0.63843	0.22407	0.54973	0.63843	0.14305	1	0.058308	0.54973	0.4076	0.26022	0.54973	0.30221	0.078641	0.63843	0.30221	0.4076	0.47336	0.63843	0.63843	0.54973	0.0045854	0.35097	0.30221	0.4076	0.47336	0.54973	0.47336	0.35097	0.35097	0.63843	0.26022	0.30221	0.16613	0.47336	0.63843	0.22407	0.30221	0.22407	0.22407	0.54973	0.16613	0.22407	0.067716	0.63843	0.63843	0.63843	0.63843	0.35097	0.35097	0.35097	0.63843	0.30221	0.47336	0.63843	0.35097	0.19294	0.12318	0.47336	0.63843	0.63843	0.63843	0.63843	0.54973	0.63843	0.63843	0.54973
0.01125	0.037226	0.037226	0.058308	0.023766	0.023766	0.017621	0.00088471	0.037226	0.0071823	0.00014698	0.0033998	0.032054	0.0071823	0.032054	0.050207	0.027601	0.037226	0.067716	0.00012656	0.015173	0.058308	0.043232	0.067716	0.023766	0.058308	0.067716	0.015173	0.058308	1	0.058308	0.043232	0.027601	0.058308	0.032054	0.0083411	0.067716	0.032054	0.043232	0.050207	0.067716	0.067716	0.058308	0.00048636	0.037226	0.032054	0.043232	0.050207	0.058308	0.050207	0.037226	0.037226	0.067716	0.027601	0.032054	0.017621	0.050207	0.067716	0.023766	0.032054	0.023766	0.023766	0.058308	0.017621	0.023766	0.0071823	0.067716	0.067716	0.067716	0.067716	0.037226	0.037226	0.037226	0.067716	0.032054	0.050207	0.067716	0.037226	0.020464	0.013065	0.050207	0.067716	0.067716	0.067716	0.067716	0.058308	0.067716	0.067716	0.058308
